EmissionID,Year,TechID,Value
1,2015,10,1.6371861064434055e-4
1,2015,30,0.20011801452636718
1,2015,40,0.2861553515625
1,2015,70,0.002048406726837163
1,2015,80,4.425658875
1,2015,81,0.656678615234375
1,2015,90,8.7001051902771e-4
1,2015,91,4.56469617784023e-6
1,2015,92,0.00312128204345703
1,2015,100,0.27838939453125
1,2015,110,1.9952310625
1,2015,120,2.5175854453125
1,2015,130,0.003517378898620606
1,2015,140,9.235047546875
1,2015,150,0.001534703910827637
1,2015,160,0.401595873046875
1,2015,161,0.02174037304687505
1,2015,162,0.01959050634765625
1,2015,170,4.4743926796875
1,2015,171,1.10917628125
1,2015,181,5.338224375
1,2015,190,5.19604013442994e-4
1,2015,191,0.011197218750000008
1,2015,192,0.00782034741210937
1,2015,200,5.6974070625
1,2015,210,2.521082401275638e-4
1,2015,220,0.0802772719726563
1,2015,230,1.362107142578125
1,2015,240,2.21796247265625
1,2015,245,0.948635767578125
1,2015,250,3.6040523910522477e-4
1,2015,251,0.867493431640625
1,2015,260,4.545081765625
1,2015,261,0.0015305841140747071
1,2015,265,4.537834109375
1,2015,266,0.88355344921875
1,2015,270,1.7233911514282228e-4
1,2015,280,0.0848694060058594
1,2015,290,0.820316853515625
1,2015,291,0.0031287146377563468
1,2015,295,0.984196103515625
1,2015,300,2.1609645390625
1,2015,302,0.002181196376800539
1,2015,305,2.00126266015625
1,2015,310,7.66090403795242e-5
1,2015,320,0.2691132553710938
1,2015,321,0.23721840576171882
1,2015,330,3.675838750600813e-5
1,2015,340,0.03640786364746101
1,2015,350,0.46730203515625
1,2015,351,3.307995358482e-7
1,2015,360,1.33930776953125
1,2015,361,8.188858699798581e-4
1,2015,362,5.410781294107435e-6
1,2015,363,4.1965030859375
1,2015,366,1.06227994140625
1,2015,386,6.509955728054046e-5
1,2015,400,0.0681339975585938
1,2015,401,0.0833732937011719
1,2015,410,0.001782943771362305
1,2015,411,7.308940811157219e-4
1,2015,430,1.17459880746901e-6
1,2015,431,0.005337019897460941
1,2015,442,0.005192972579956048
1,2015,460,3.340250167846675e-4
1,2015,461,0.0725735455322266
1,2015,462,0.0812840024414063
1,2015,470,1.568908087909221e-6
1,2015,471,0.03022410565185547
1,2015,472,0.0522444912109375
1,2015,611,7.02912540435791e-4
1,2015,612,0.001136186096191406
1,2015,620,0.05545768127441406
1,2015,621,0.0861872977294922
1,2015,630,0.0110455660400391
1,2015,631,0.001291338809967041
1,2015,632,0.002096780563354488
1,2015,640,0.177401881835938
1,2015,660,1.3853114680387101e-8
1,2015,670,0.236586470703125
1,2015,690,0.122725365234375
1,2015,691,6.626007915474471e-8
1,2015,695,0.00648356509399414
1,2015,700,0.00376536738586426
1,2015,720,0.00111283728790283
1,2015,810,0.00368844482421875
1,2015,811,1.74618006706238e-4
1,2015,812,3.24210701882839e-6
1,2015,850,0.00155024114990234
1,2015,852,3.15063899755478e-5
1,2015,853,1.77431257963181e-5
1,2015,857,5.35291862487793e-4
1,2015,858,7.28268629312515e-6
1,2015,865,0.00547827111816406
1,2015,866,2.49571122169495e-4
1,2015,870,0.0482634287109375
1,2015,890,1.010600703125
1,2015,970,0.022725930908203098
1,2015,980,0.35475753125
1,2015,991,4.3084986877441403e-4
1,2015,1040,0.5956617734375
1,2015,1041,3.84433101654053e-4
1,2015,1110,1.56776965595782e-8
1,2015,1121,0.0198115891113281
1,2015,1130,0.5529227578125
1,2015,1131,6.2484090423584e-4
1,2015,1132,0.0931109287109375
1,2015,1142,4.66308456420898e-4
1,2015,1143,5.51041774749756e-5
1,2015,1152,0.004980733596801759
1,2015,1153,0.136051842285156
1,2015,1158,0.00294255268859863
1,2015,1159,0.045635247314453106
1,2015,1163,0.07714015698242191
1,2015,1164,2.62885139465332e-4
1,2015,1166,0.084607013671875
1,2015,1167,1.4511439132690402e-4
1,2015,1168,5.54910143837333e-7
1,2015,1171,0.00288298648071289
1,2015,1180,6.72139832377434e-6
1,2015,1181,4.93677751719952e-6
1,2015,1200,5.304278149604791e-4
1,2015,1220,3.18359274609375
1,2015,1221,0.007181237159729
1,2015,1222,0.034498791717529315
1,2015,1230,4.876577074173835e-8
1,2015,1240,0.0027719921417236272
1,2015,1301,2.02619924843311e-5
1,2015,1320,0.01965569989013673
1,2015,1340,0.23492959912109382
1,2015,1390,0.9921954228515629
1,2015,1391,8.615787632763389e-6
1,2015,1410,0.00044158099365234423
1,2015,1450,0.01922564233398438
1,2015,1451,0.23056576123046882
1,2015,1452,0.881658610351563
1,2015,1453,1.44786023046875
1,2015,1460,1.628366328125
1,2015,1461,3.566157850623128e-5
1,2015,1462,1.36409141268814e-8
1,2015,1464,0.4080546279296875
1,2015,1471,1.109965701171875
1,2015,1472,0.02289384771728516
1,2015,1510,2.577260408401489e-4
1,2015,1520,7.664346275329599e-4
1,2015,1530,2.99976386328125
1,2015,1550,0.007185028648376461
1,2015,1560,0.001205176361083985
1,2015,1570,0.2000867624511719
1,2015,1590,1.523092994140625
1,2015,1591,1.4441957426071162e-4
1,2015,1592,1.838040735721587e-4
1,2015,1610,2.0443449921875
1,2015,1615,0.405064552734375
1,2015,1630,0.0011625096092224131
1,2015,1640,5.0741958046875
1,2015,1650,0.001850766229629517
1,2015,1660,0.3130248662109375
1,2015,1670,2.45755108984375
1,2015,1671,1.9118963360786442e-4
1,2015,1680,4.831095871925355e-4
1,2015,1682,3.392995578125
1,2015,1690,0.62051567578125
1,2015,1730,0.012945458297729499
1,2015,2070,0.35404315625
1,2015,2080,0.65151375
1,2015,2120,0.45092371875
1,2015,2130,0.250826140625
1,2015,2150,0.0096721220703125
1,2015,2170,0.0081103984375
1,2015,2190,0.24745028125
1,2015,2240,0.1084916796875
1,2015,2300,0.00129710131835938
1,2015,3010,0.9946225625
1,2015,3020,0.27186659375
1,2015,3030,3.0651115
1,2015,3040,0.8503424375
