EmissionID,Year,TechID,ETypeID,Value
11,2015,10,ED,3.4610129015053446e-7
11,2015,30,ED,2.417426565786459e-4
11,2015,40,ED,4.3209759334188983e-4
11,2015,70,ED,7.085526509351995e-6
11,2015,80,ED,1.6511302569976132e-5
11,2015,81,ED,2.6826122066233575e-7
11,2015,90,ED,7.370458559766641e-8
11,2015,91,ED,3.2342718595062145e-13
11,2015,92,ED,2.385481426272329e-10
11,2015,100,ED,2.7983535898196715e-6
11,2015,110,ED,1.3313844954878285e-5
11,2015,120,ED,8.841805010004978e-6
11,2015,130,ED,1.1527377724779235e-5
11,2015,140,ED,3.4412663557873154e-5
11,2015,150,ED,1.7336464351247216e-7
11,2015,160,ED,3.937662716199723e-6
11,2015,161,ED,1.557222958930949e-9
11,2015,162,ED,1.513508595817962e-9
11,2015,170,ED,2.925362446152395e-5
11,2015,171,ED,4.5256368924182596e-7
11,2015,181,ED,1.872526102534606e-5
11,2015,190,ED,1.705957123456998e-6
11,2015,191,ED,5.394809876018141e-10
11,2015,192,ED,4.0639405939249563e-10
11,2015,200,ED,1.4682317296381224e-5
11,2015,210,ED,2.7036535613141822e-8
11,2015,220,ED,5.471976258534422e-7
11,2015,230,ED,6.158819538580936e-6
11,2015,240,ED,5.38054025209938e-6
11,2015,245,ED,2.6768220394926826e-7
11,2015,250,ED,2.092452235473159e-8
11,2015,251,ED,1.5265526215022755e-5
11,2015,260,ED,7.304429724102276e-5
11,2015,261,ED,
11,2015,265,ED,8.103054446849244e-5
11,2015,266,ED,1.727571968345238e-5
11,2015,270,ED,6.60051483023077e-9
11,2015,280,ED,2.2753234721421068e-6
11,2015,290,ED,1.3878579270414917e-5
11,2015,291,ED,
11,2015,295,ED,1.8501309552903226e-5
11,2015,300,ED,3.269227658462169e-5
11,2015,302,ED,7.651134083499025e-9
11,2015,305,ED,3.364023818131403e-5
11,2015,310,ED,7.249809689431443e-9
11,2015,320,ED,1.0027838561329059e-6
11,2015,321,ED,9.678982234329499e-8
11,2015,330,ED,2.3588252063300393e-9
11,2015,340,ED,1.667138011481838e-6
11,2015,350,ED,1.366083768509112e-5
11,2015,351,ED,
11,2015,360,ED,3.5010170496974596e-5
11,2015,361,ED,
11,2015,362,ED,1.3125978905721605e-11
11,2015,363,ED,1.1653248915520251e-4
11,2015,366,ED,3.2299890269594966e-5
11,2015,386,ED,1.1378186875696706e-9
11,2015,400,ED,1.755795324233107e-7
11,2015,401,ED,2.352605944501809e-8
11,2015,410,ED,4.178797530924362e-8
11,2015,411,ED,1.8197979495173517e-8
11,2015,430,ED,5.7207504360121645e-11
11,2015,431,ED,2.128891635686161e-8
11,2015,442,ED,9.000446414574982e-9
11,2015,460,ED,5.0533164211746455e-9
