EmissionID,Year,TechID,Value
1,2015,10,1.94850169879878e-4
1,2015,20,8.011308601899851e-10
1,2015,25,3.51937512435239e-4
1,2015,30,0.237227957545297
1,2015,40,0.36587727233857803
1,2015,50,2.60776101618339e-11
1,2015,70,0.00266645592668535
1,2015,80,5.57799167130784
1,2015,81,2.11932413777171
1,2015,90,0.00114076273732818
1,2015,91,8.36329020803431e-6
1,2015,92,0.0342448975714155
1,2015,100,0.352296167230341
1,2015,110,2.5053469637250796
1,2015,120,3.16400910294161
1,2015,130,0.00464312597296142
1,2015,140,11.792714731889799
1,2015,150,0.00203732354944843
1,2015,160,0.513698085088121
1,2015,161,0.043563553716447906
1,2015,162,0.211231995997719
1,2015,170,5.67718479896996
1,2015,171,3.54281775324693
1,2015,181,6.79154203738074
1,2015,190,6.950753180008081e-4
1,2015,191,0.024727968586584298
1,2015,192,0.07275844645763141
1,2015,200,7.27642332925752
1,2015,210,3.35753976748516e-4
1,2015,220,0.102688943435194
1,2015,230,1.72827788623443
1,2015,240,2.8222262467238
1,2015,245,2.69751166436208
1,2015,250,5.12371764157133e-4
1,2015,251,2.64471362738944
1,2015,260,6.09622137753445
1,2015,261,5.7726052046556e-4
1,2015,265,5.954229053825911
1,2015,266,3.21249351076453
1,2015,270,2.4414018492091298e-4
1,2015,275,9.65804944714286e-23
1,2015,276,0.00340765853532463
1,2015,280,0.114621123130714
1,2015,290,1.0905907758225701
1,2015,291,0.0012716227075183799
1,2015,295,1.2831093745190598
1,2015,300,2.8840211003364598
1,2015,302,0.00293122766704152
1,2015,305,2.6160376016765103
1,2015,310,1.07091887441286e-4
1,2015,320,0.36409919934138496
1,2015,321,1.3359121145911401
1,2015,330,5.1216003799539404e-5
1,2015,340,0.0488530623359542
1,2015,350,0.617621314302514
1,2015,351,1.18811776582885e-7
1,2015,360,1.77719641442901
1,2015,361,3.13937268668483e-4
1,2015,362,7.2707335050244305e-6
1,2015,363,5.5952786480152
1,2015,364,0.0220984851985297
1,2015,366,3.05940801237869
1,2015,385,1.3844392412246199e-11
1,2015,386,5.81689289198618e-5
1,2015,400,0.09217405644705609
1,2015,401,0.40419625311193497
1,2015,410,0.0015835287025286
1,2015,411,6.52608759806621e-4
1,2015,420,4.6556632031259596e-27
