EmissionID,Year,TechID,ETypeID,Value
13,2015,10,ET,2.87379691270249e-9
13,2015,20,ET,1.35290394395939e-13
13,2015,25,ET,8.60654857592606e-8
13,2015,30,ET,3.3993831712475e-6
13,2015,40,ET,1.59359388521193e-5
13,2015,50,ET,1.56521731646087e-14
13,2015,70,ET,6.350325751210061e-8
13,2015,80,ET,1.1542215045348399e-4
13,2015,81,ET,5.551694059152961e-4
13,2015,90,ET,2.8072305491798e-8
13,2015,91,ET,5.096354387068121e-10
13,2015,92,ET,1.4951256756969799e-5
13,2015,100,ET,7.40754427010369e-6
13,2015,110,ET,5.0699406981285204e-5
13,2015,120,ET,6.44042738187262e-5
13,2015,130,ET,1.18357541305823e-7
13,2015,140,ET,2.6363657864954504e-4
13,2015,150,ET,5.31553618850073e-8
13,2015,160,ET,1.15183454221813e-5
13,2015,161,ET,3.0106966140411997e-6
13,2015,162,ET,9.070855246316251e-5
13,2015,170,ET,1.22690292696866e-4
13,2015,171,ET,9.16821569856253e-4
13,2015,181,ET,1.48957953368219e-4
13,2015,190,ET,1.87623501212177e-8
13,2015,191,ET,1.93945985808051e-6
13,2015,192,ET,2.97400655618585e-5
13,2015,200,ET,1.6223939188823202e-4
13,2015,210,ET,8.84941715438941e-9
13,2015,220,ET,2.29495003680967e-6
13,2015,230,ET,3.72177399771747e-5
13,2015,240,ET,6.17243634162385e-5
13,2015,245,ET,6.45110539373566e-4
13,2015,250,ET,1.2489076202985301e-8
13,2015,251,ET,6.36860188423411e-4
13,2015,260,ET,1.1205620241038e-4
13,2015,261,ET,1.0448768836579001e-7
13,2015,265,ET,9.42681974689644e-5
13,2015,266,ET,8.73324430362671e-4
13,2015,270,ET,5.8141849576655905e-9
13,2015,275,ET,1.17945136993995e-26
13,2015,276,ET,5.47844608864614e-7
13,2015,280,ET,2.17847935652048e-6
13,2015,290,ET,1.8891405126709197e-5
13,2015,291,ET,2.2580197804594802e-7
13,2015,295,ET,1.92910571999589e-5
13,2015,300,ET,5.13111361933467e-5
13,2015,302,ET,8.166711396881351e-8
13,2015,305,ET,4.02146358476616e-5
13,2015,310,ET,2.44001853530229e-9
13,2015,320,ET,1.0409485760231e-5
13,2015,321,ET,6.89437607878182e-4
13,2015,330,ET,1.13704207345438e-9
13,2015,340,ET,8.98138677743367e-7
13,2015,350,ET,1.03381620651621e-5
13,2015,351,ET,2.154409616484e-11
13,2015,360,ET,3.06060812141562e-5
13,2015,361,ET,5.59721174381432e-8
13,2015,362,ET,2.0196342708427098e-10
13,2015,363,ET,9.95485907053947e-5
13,2015,364,ET,8.467367134483339e-6
13,2015,366,ET,7.0776904207996e-4
13,2015,385,ET,1.8431809841337798e-15
13,2015,386,ET,1.83711512994066e-8
13,2015,400,ET,2.62777415538653e-6
13,2015,401,ET,1.98390323883071e-4
13,2015,410,ET,5.02705451498507e-7
13,2015,411,ET,2.06541541227527e-7
13,2015,420,ET,5.68554589926063e-31
13,2015,430,ET,6.69997597711941e-11
13,2015,431,ET,2.59505679397368e-7
13,2015,432,ET,5.99575367651639e-24
13,2015,433,ET,1.1437471825091e-24
13,2015,441,ET,6.2386682411275896e-24
13,2015,442,ET,2.6007779905537e-7
13,2015,443,ET,1.1949350926222901e-23
13,2015,444,ET,2.8459319066529397e-24
13,2015,460,ET,1.23438819403478e-8
13,2015,461,ET,2.80803198686651e-6
13,2015,462,ET,2.1029478693845998e-4
13,2015,470,ET,5.54807473049602e-11
13,2015,471,ET,1.11878115932073e-6
13,2015,472,ET,1.2251040729581e-4
13,2015,480,ET,3.2921695658134795e-27
13,2015,510,ET,1.09898507063965e-26
13,2015,515,ET,1.65731529785978e-6
13,2015,520,ET,1.5474462564263899e-24
13,2015,521,ET,4.525773946605059e-25
13,2015,530,ET,8.58407804847628e-25
13,2015,531,ET,3.8927754651865997e-25
13,2015,540,ET,8.845699276872642e-25
13,2015,541,ET,4.2361800775245995e-25
13,2015,550,ET,2.01445370995291e-24
