EmissionID,Year,TechID,ETypeID,Value
4,2015,10,ED,0.008782644470405571
4,2015,40,ED,0.21959387323242188
4,2015,70,ED,0.0036078312258784715
4,2015,80,ED,1.111440490810475e-4
4,2015,81,ED,6.15245020237842e-6
4,2015,90,ED,1.4196536496979505e-4
4,2015,92,ED,2.9120204558053723e-11
4,2015,100,ED,2.5946201776975626e-5
4,2015,110,ED,1.8961213549372657e-5
4,2015,120,ED,1.3471307258008469e-5
4,2015,130,ED,0.0014790336494846048
4,2015,140,ED,9.287391288841729e-5
4,2015,150,ED,8.148167004551799e-5
4,2015,160,ED,1.0860438891361704e-5
4,2015,161,ED,4.892001488493208e-10
4,2015,162,ED,2.9366393507988797e-10
4,2015,170,ED,7.844625613899676e-6
4,2015,171,ED,5.257422716806168e-6
4,2015,181,ED,5.457708727226484e-6
4,2015,190,ED,1.849487105868337e-4
4,2015,191,ED,1.376378298554817e-10
4,2015,192,ED,8.148748603531881e-11
4,2015,200,ED,6.142151588357821e-5
4,2015,210,ED,1.147645518932137e-5
4,2015,220,ED,1.1176878526714946e-6
4,2015,230,ED,8.18325394630772e-7
4,2015,240,ED,5.831972332002429e-7
4,2015,245,ED,4.171640252189441e-6
4,2015,250,ED,8.008518372968666e-7
4,2015,251,ED,7.212527958145999e-7
4,2015,260,ED,5.6745676183078235e-6
4,2015,265,ED,1.1335557166778894e-5
4,2015,266,ED,1.2611098318404613e-6
4,2015,270,ED,1.941165143718412e-7
4,2015,280,ED,1.3588156346734982e-7
4,2015,290,ED,9.551019444591548e-8
4,2015,295,ED,2.2893092400362075e-8
4,2015,300,ED,7.959183350411414e-8
4,2015,305,ED,1.907757724025518e-8
4,2015,310,ED,4.307007540593229e-7
4,2015,320,ED,3.9713669865897e-7
4,2015,321,ED,1.569964524737642e-7
4,2015,330,ED,3.0433131272682454e-7
4,2015,340,ED,2.130319082876519e-7
4,2015,350,ED,1.546829552684714e-7
4,2015,360,ED,1.289024567613706e-7
4,2015,363,ED,7.259498133068035e-6
4,2015,366,ED,1.0345714054152123e-6
4,2015,400,ED,2.587420746469693e-8
4,2015,401,ED,1.6294748972224378e-8
4,2015,461,ED,1.1804622559903468e-8
4,2015,462,ED,1.0383225121733747e-8
4,2015,471,ED,1.0344057745529077e-9
4,2015,472,ED,1.5707566666397336e-9
4,2015,611,ED,2.2551277840112642e-12
4,2015,612,ED,2.267505762949781e-12
4,2015,620,ED,3.7004529999199396e-7
4,2015,621,ED,2.88133873438159e-7
4,2015,630,ED,3.05386623378943e-4
4,2015,631,ED,5.443002892482941e-13
4,2015,632,ED,5.82616778469533e-13
4,2015,670,ED,
4,2015,690,ED,2.6937394985297304e-7
4,2015,700,ED,2.13938977890587e-4
4,2015,720,ED,1.7081366831867998e-4
4,2015,810,ED,4.87868541935956e-5
4,2015,811,ED,
4,2015,850,ED,5.06163563683972e-5
4,2015,857,ED,8.724121555686e-8
4,2015,865,ED,2.2813500899181698e-7
4,2015,870,ED,0.010517426337991699
4,2015,890,ED,0.103496527457174
4,2015,970,ED,0.00869542124239642
4,2015,980,ED,0.00782587898150297
4,2015,1040,ED,0.0025666024778491503
4,2015,1110,ED,
4,2015,1131,ED,
4,2015,1132,ED,0.0021302798855706803
4,2015,1142,ED,5.7827698592907305e-5
4,2015,1152,ED,0.00567905157008909
4,2015,1153,ED,0.00642292719964586
4,2015,1158,ED,0.0048308749747308305
4,2015,1159,ED,0.00435188908514008
4,2015,1163,ED,0.0010803644502129601
4,2015,1167,ED,
4,2015,1168,ED,0.0010803644502129601
4,2015,1180,ED,1.74594051314095e-7
4,2015,1200,ED,0.006797600181634397
4,2015,1220,ED,0.00213825362848561
4,2015,1221,ED,0.0014967759181070879
4,2015,1222,ED,2.3288064248065343e-4
4,2015,1261,ED,7.923167791911489e-5
4,2015,1262,ED,1.2533750423182099e-5
4,2015,1301,ED,2.377546792228373e-5
4,2015,1302,ED,3.76106842888718e-6
4,2015,1410,ED,0.005781245524069899
4,2015,1461,ED,8.4345975446701e-5
4,2015,1464,ED,3.326874643953137e-4
4,2015,1471,ED,1.6322468068824612e-4
4,2015,1472,ED,7.62853719533196e-6
4,2015,1480,ED,1.334278699159622e-5
4,2015,1510,ED,5.270480767488478e-6
4,2015,1511,ED,8.337433803081513e-7
4,2015,1520,ED,0.0021288845058911846
4,2015,1530,ED,0.001630180238428509
4,2015,1552,ED,5.293629969555592e-5
4,2015,1553,ED,1.039948068463788e-5
4,2015,1560,ED,0.001923581269943989
4,2015,1570,ED,0.0017378011796921752
4,2015,1590,ED,5.970516464477045e-4
4,2015,1592,ED,6.013004531860345e-5
4,2015,1610,ED,4.975430176945025e-4
4,2015,1612,ED,7.042370460567571e-4
4,2015,1615,ED,3.211269205336599e-4
4,2015,1640,ED,0.006757498101811499
4,2015,1670,ED,2.286144787953819e-6
4,2015,1675,ED,0.0029491494231810946
4,2015,1680,ED,1.583944481372834e-4
4,2015,1682,ED,1.9051205938059078e-6
4,2015,1690,ED,8.415680185791288e-4
4,2015,1732,ED,1.394447012975873e-4
4,2015,1733,ED,2.7958860002565176e-5
4,2015,2070,ED,4.77928230034065e-5
4,2015,2080,ED,4.1010450282989194e-5
4,2015,2120,ED,8.83013834986312e-5
4,2015,2130,ED,9.50281675083912e-5
4,2015,2150,ED,1.37284305428508e-5
4,2015,2170,ED,1.42435620675125e-5
4,2015,2190,ED,1.63754697908537e-5
4,2015,2240,ED,2.5561082544804103e-5
4,2015,2300,ED,4.60029902747912e-6
4,2015,3010,ED,6.20298552308176e-4
4,2015,3020,ED,5.06178361454895e-4
4,2015,3030,ED,9.226481016671841e-4
4,2015,3040,ED,7.58742544211559e-4
4,2015,4010,ED,2.24701915308833e-7
4,2015,4040,ED,7.558730718493461e-7
4,2015,4050,ED,1.9289797000884988e-5
4,2015,4060,ED,7.15090409219265e-7
4,2015,4070,ED,1.544454997062681e-5
4,2015,4090,ED,
4,2015,4100,ED,
4,2015,4120,ED,1.781300443172452e-5
4,2015,4130,ED,1.2431391693115232e-4
4,2015,4140,ED,1.8333744010925242e-5
4,2015,4150,ED,8.55823149871826e-5
4,2015,4170,ED,
4,2015,4190,ED,
4,2015,4200,ED,1.3660347285270699e-5
4,2015,4210,ED,8.17950593280792e-5
4,2015,4220,ED,5.89256684684753e-5
4,2015,4230,ED,1.4073086805343638e-5
4,2015,4250,ED,
4,2015,4270,ED,
4,2015,5004,ED,7.674403098236137e-5
4,2015,5005,ED,4.024055286805332e-6
4,2015,5016,ED,8.7739886543807e-4
4,2015,5017,ED,1.36512876565962e-4
4,2015,5025,ED,6.141788773561469e-4
4,2015,5026,ED,9.55588957072277e-5
4,2015,5033,ED,9.715661753321509e-6
4,2015,5034,ED,1.537116267778118e-6
4,2015,5043,ED,3.515692510658844e-5
4,2015,5044,ED,5.562181799398179e-6
4,2015,5052,ED,2.338633910566573e-6
4,2015,5053,ED,3.699956119433051e-7
4,2015,5061,ED,3.446733109951016e-5
4,2015,5062,ED,5.45308126509189e-6
4,2015,5204,ED,7.421974893037642e-5
4,2015,5205,ED,3.412464777618016e-6
4,2015,5216,ED,9.91552806008134e-4
4,2015,5217,ED,1.5422312893312038e-4
4,2015,5225,ED,6.940867706929616e-4
4,2015,5226,ED,1.079561215404026e-4
4,2015,5233,ED,1.091758793967226e-5
4,2015,5234,ED,1.727328857876805e-6
4,2015,5243,ED,3.5919408473832307e-5
4,2015,5244,ED,5.682997968556344e-6
4,2015,5252,ED,2.389354485422369e-6
4,2015,5253,ED,3.7803232252597793e-7
4,2015,5261,ED,3.8731296586990324e-5
4,2015,5262,ED,6.127881580591195e-6
4,2015,5404,ED,2.583269258359135e-5
4,2015,5405,ED,1.3133195366643488e-6
4,2015,5416,ED,3.985450301087494e-4
4,2015,5417,ED,6.200077930370206e-5
4,2015,5425,ED,2.78981378105879e-4
4,2015,5426,ED,4.3400482194495505e-5
4,2015,5433,ED,4.46680548299751e-6
4,2015,5434,ED,7.06407337246731e-7
4,2015,5443,ED,1.216235953197143e-5
4,2015,5444,ED,1.923428338273002e-6
4,2015,5452,ED,8.090385722368955e-7
4,2015,5453,ED,1.279461977723987e-7
4,2015,5461,ED,1.584646325111389e-5
4,2015,5462,ED,2.506054541468619e-6
4,2015,5604,ED,2.2537931461876398e-5
4,2015,5605,ED,9.81025930918937e-7
4,2015,5616,ED,2.7456502255066603e-4
4,2015,5617,ED,4.271874459615494e-5
4,2015,5625,ED,1.921953276664928e-4
4,2015,5626,ED,2.9903056675256842e-5
4,2015,5633,ED,3.085870482023841e-6
4,2015,5634,ED,4.88003186970711e-7
4,2015,5643,ED,1.138426440496986e-5
4,2015,5644,ED,1.800320939604034e-6
4,2015,5652,ED,7.572797007113691e-7
4,2015,5653,ED,1.1975709703750962e-7
4,2015,5661,ED,1.094745090007782e-5
4,2015,5662,ED,1.7312427304685118e-6
4,2015,5804,ED,4.034820454568932e-5
4,2015,5805,ED,2.009777917790027e-6
4,2015,5816,ED,5.986155714981471e-4
4,2015,5817,ED,9.309717590001261e-5
4,2015,5825,ED,4.190308109532582e-4
4,2015,5826,ED,6.516800469921083e-5
4,2015,5833,ED,6.51559598506338e-6
4,2015,5834,ED,1.031173665678721e-6
4,2015,5843,ED,1.8626949871836678e-5
4,2015,5844,ED,2.947945479687593e-6
4,2015,5852,ED,1.2390623225271728e-6
4,2015,5853,ED,1.960969359986483e-7
4,2015,5861,ED,2.31147658228874e-5
4,2015,5862,ED,3.6581978052854573e-6
4,2015,9070,ED,0.020444371840881118
4,2015,9090,ED,8.044702070789786e-4
4,2015,9100,ED,1.470284575586054e-4
4,2015,9110,ED,1.0744686412351279e-4
4,2015,9120,ED,5.244193796780928e-4
4,2015,9130,ED,0.0083811879495220825
4,2015,9150,ED,4.6172932225607217e-4
4,2015,9160,ED,6.154247388842178e-5
4,2015,9170,ED,4.445286991689082e-5
4,2015,9181,ED,4.6176650087561313e-4
4,2015,9190,ED,0.0010480423473224376
4,2015,9210,ED,6.503322519279886e-5
4,2015,9220,ED,6.333563064372913e-6
4,2015,9230,ED,4.637176172528172e-6
4,2015,9240,ED,3.0758230500475825e-4
4,2015,9250,ED,4.538158361020737e-6
4,2015,9270,ED,1.099993232082845e-6
4,2015,9280,ED,7.699952223811538e-7
4,2015,9290,ED,5.412242722590125e-7
4,2015,9295,ED,1.2972747829402345e-7
4,2015,9300,ED,4.819927968098171e-5
4,2015,9302,ED,1.694855413674222e-5
4,2015,9305,ED,8.603029768981829e-5
4,2015,9310,ED,2.440636892570138e-6
4,2015,9330,ED,1.724543517284255e-6
4,2015,9340,ED,1.207180438513134e-6
4,2015,9350,ED,8.765365452355806e-7
4,2015,9360,ED,7.498483946707987e-5
4,2015,9362,ED,5.495606198835354e-6
4,2015,9460,ED,9.313715920791734e-7
4,2015,9470,ED,5.906277281455156e-7
4,2015,9630,ED,0.0017305242669399098
4,2015,9640,ED,
4,2015,9660,ED,1.197517877006e-11
4,2015,9670,ED,
4,2015,9691,ED,
4,2015,9700,ED,0.00121232093282124
4,2015,9720,ED,9.67944217319037e-4
4,2015,9810,ED,3.00428362443205e-4
4,2015,9811,ED,
4,2015,9850,ED,1.33616978225448e-4
4,2015,9852,ED,1.24786086466565e-5
4,2015,9853,ED,9.81771522521973e-6
4,2015,10200,ED,0.03859726119632856
4,2015,10230,ED,8.700093510746957e-7
4,2015,10240,ED,5.641999622156121e-6
4,2015,10260,ED,1.3078939416582319e-5
4,2015,10390,ED,1.269365544941192e-4
4,2015,10391,ED,1.440619968771935e-5
4,2015,10410,ED,0.03282478813985292
4,2015,10452,ED,1.3540707450420612e-5
4,2015,10453,ED,2.2831884559751413e-5
4,2015,10460,ED,3.153162288911173e-4
4,2015,10462,ED,2.1786344058800428e-4
4,2015,10520,ED,0.01203814171656785
4,2015,10550,ED,3.389057928327941e-6
4,2015,10551,ED,8.323725105830602e-6
4,2015,10560,ED,0.01087721905635662
4,2015,10570,ED,0.00982669448134207
4,2015,10590,ED,0.0034810025659279273
4,2015,10591,ED,1.1391412794589992e-5
4,2015,10610,ED,3.083628351948576e-4
4,2015,10670,ED,2.8950285287503445e-4
4,2015,10671,ED,2.986302095651628e-5
4,2015,10682,ED,8.11649661658226e-4
4,2015,10730,ED,8.884553713014958e-6
4,2015,10731,ED,2.182096084929477e-5
4,2015,14002,ED,6.604426025848669e-6
4,2015,14003,ED,1.166763792334202e-5
4,2015,14014,ED,5.370545806209296e-5
4,2015,14015,ED,1.3749111845023842e-4
4,2015,14024,ED,9.509504846591289e-5
4,2015,14041,ED,2.669158228581366e-6
4,2015,14042,ED,6.415934916646939e-6
4,2015,14051,ED,4.267870896309609e-7
4,2015,14060,ED,6.257477194070819e-6
4,2015,14202,ED,6.94357378153788e-6
4,2015,14203,ED,1.1545251385658411e-5
4,2015,14214,ED,6.318952314751742e-5
4,2015,14215,ED,1.587133395762148e-4
4,2015,14224,ED,1.105975334882624e-4
4,2015,14241,ED,2.881606349388794e-6
4,2015,14242,ED,6.638109802489666e-6
4,2015,14251,ED,4.415662135183812e-7
4,2015,14260,ED,7.235050451755524e-6
4,2015,14402,ED,2.4195495539778936e-6
4,2015,14403,ED,3.323435124515243e-6
4,2015,14414,ED,2.177887517721546e-5
4,2015,14415,ED,5.410086880342954e-5
4,2015,14424,ED,3.743747954215759e-5
4,2015,14441,ED,1.032238751692251e-6
4,2015,14442,ED,1.850141490291459e-6
4,2015,14451,ED,1.230711731407791e-7
4,2015,14460,ED,2.5020932391285934e-6
4,2015,14602,ED,1.5072470187448482e-6
4,2015,14603,ED,2.654679895847047e-6
4,2015,14614,ED,1.4728950200357e-5
4,2015,14615,ED,3.665844600555967e-5
4,2015,14624,ED,2.5272051652351566e-5
4,2015,14641,ED,6.395873935443003e-7
4,2015,14642,ED,1.5601971872728301e-6
4,2015,14651,ED,1.0378411634825168e-7
4,2015,14660,ED,1.6955930761992982e-6
4,2015,14802,ED,4.766510543604259e-6
4,2015,14803,ED,7.536301642739877e-6
4,2015,14814,ED,4.096034911051115e-5
4,2015,14815,ED,1.036689133507112e-4
4,2015,14824,ED,7.242926553197397e-5
4,2015,14841,ED,1.958654372148437e-6
4,2015,14842,ED,4.260835877591676e-6
4,2015,14851,ED,2.834302315488454e-7
4,2015,14860,ED,4.686451384425164e-6
4,2016,10,ED,0.007726339427719119
4,2016,40,ED,0.24016501277343752
4,2016,70,ED,0.0028168584854112574
4,2016,80,ED,1.0836018221208769e-4
4,2016,81,ED,1.3977648530754561e-5
4,2016,90,ED,1.1036896865156896e-4
4,2016,92,ED,6.60996237305817e-11
4,2016,100,ED,2.0025267272723148e-5
4,2016,110,ED,1.45860819284262e-5
4,2016,120,ED,1.031111196002075e-5
4,2016,130,ED,0.0011686810263139267
4,2016,140,ED,9.16128696618527e-5
4,2016,150,ED,6.437746863011634e-5
4,2016,160,ED,8.520063122695637e-6
4,2016,161,ED,4.827471695504123e-10
4,2016,162,ED,6.92686229330591e-10
4,2016,170,ED,6.134725034194806e-6
4,2016,171,ED,1.1961532592844082e-5
4,2016,181,ED,4.2468084841756115e-6
4,2016,190,ED,1.5854400584604592e-4
4,2016,191,ED,1.341280184437424e-10
4,2016,192,ED,1.8762128664230988e-10
4,2016,200,ED,6.047789725790189e-5
4,2016,210,ED,9.838171609747498e-6
4,2016,220,ED,9.503747937161977e-7
