EmissionID,Year,TechID,ETypeID,Value
7,2045,1594,ET,2.7219226962431595e-26
7,2045,1595,ET,1.81647552441481e-25
7,2045,1596,ET,1.25990105890464e-25
7,2045,1597,ET,2.33805754052827e-26
7,2015,10,ET,1.8759962999698602e-11
7,2015,20,ET,9.92325887728391e-15
7,2015,25,ET,5.39173774422075e-9
7,2015,30,ET,1.57584226091031e-8
7,2015,40,ET,6.08415040649628e-7
7,2015,50,ET,7.815304703984021e-16
7,2015,70,ET,2.7084369536590203e-9
7,2015,80,ET,4.52850625732118e-6
7,2015,81,ET,2.90539129580167e-5
7,2015,90,ET,1.2498935051763701e-9
7,2015,91,ET,3.79375783633782e-11
7,2015,92,ET,7.02402819305105e-7
7,2015,100,ET,2.84985724895224e-7
7,2015,110,ET,1.87457233520999e-6
7,2015,120,ET,2.43659684637914e-6
7,2015,130,ET,5.61150549970928e-9
7,2015,140,ET,1.19006960321632e-5
7,2015,150,ET,2.5896056211352103e-9
7,2015,160,ET,4.997944941948371e-7
7,2015,161,ET,2.3045116066681e-7
7,2015,162,ET,4.2849870415263e-6
7,2015,170,ET,5.17219748888376e-6
7,2015,171,ET,4.81371408397363e-5
7,2015,181,ET,6.50086599126335e-6
7,2015,190,ET,9.37267467353494e-10
7,2015,191,ET,1.4623956475421902e-7
7,2015,192,ET,1.41760056093243e-6
7,2015,200,ET,7.31175783184091e-6
7,2015,210,ET,4.32531462501081e-10
7,2015,220,ET,9.93694401759801e-8
7,2015,230,ET,1.56510655601948e-6
7,2015,240,ET,2.6888812120016697e-6
7,2015,245,ET,3.38434931439882e-5
7,2015,250,ET,8.87491499836171e-10
7,2015,251,ET,3.40519216888125e-5
7,2015,260,ET,8.11200441685632e-6
7,2015,261,ET,2.32411966488392e-6
7,2015,265,ET,6.23093538457638e-6
7,2015,266,ET,4.63202429343817e-5
7,2015,270,ET,4.0956080519043404e-10
7,2015,275,ET,8.28458169246886e-28
7,2015,276,ET,4.4402726758270104e-8
7,2015,280,ET,1.5359310073471898e-7
7,2015,290,ET,1.30967531428526e-6
7,2015,291,ET,4.75543974577757e-6
7,2015,295,ET,1.2142022002598001e-6
7,2015,300,ET,3.64209277125219e-6
7,2015,302,ET,4.8633497442671e-9
7,2015,305,ET,2.59782428325313e-6
7,2015,310,ET,1.71480116762253e-10
7,2015,320,ET,6.36158460459968e-7
7,2015,321,ET,2.60918963137165e-5
7,2015,330,ET,7.91349076538323e-11
7,2015,340,ET,6.27331390378133e-8
7,2015,350,ET,7.045401627744319e-7
7,2015,351,ET,4.91919829177162e-10
7,2015,360,ET,2.1368155530160902e-6
7,2015,361,ET,1.23001218311628e-6
7,2015,362,ET,1.2011829317953201e-11
7,2015,363,ET,7.09280058067015e-6
7,2015,364,ET,4.59787197658857e-7
7,2015,366,ET,3.78462810405139e-5
7,2015,385,ET,1.95331119128883e-16
7,2015,386,ET,1.53518245536229e-8
7,2015,400,ET,1.60405664261381e-7
7,2015,401,ET,7.52362799997028e-6
7,2015,410,ET,4.20844879466261e-7
7,2015,411,ET,1.72570225900314e-7
7,2015,420,ET,3.99362065227604e-32
7,2015,430,ET,2.4379321148180298e-12
7,2015,431,ET,7.93360015239514e-9
7,2015,432,ET,4.21147598001852e-25
7,2015,433,ET,8.033834755583629e-26
7,2015,441,ET,4.38210154425137e-25
7,2015,442,ET,8.6494484519513e-9
7,2015,443,ET,8.3933408738431e-25
7,2015,444,ET,1.99903143863563e-25
7,2015,460,ET,1.03113549652409e-9
7,2015,461,ET,2.3762399130074498e-7
7,2015,462,ET,8.046566491779149e-6
7,2015,470,ET,4.585626616048219e-12
7,2015,471,ET,9.37174933806954e-8
7,2015,472,ET,4.69121710015063e-6
7,2015,480,ET,2.31245207802252e-28
7,2015,510,ET,7.71937854206007e-28
7,2015,515,ET,1.3178546045280702e-7
7,2015,520,ET,1.08694137399851e-25
7,2015,521,ET,3.17897005627794e-26
7,2015,530,ET,6.02954031506623e-26
7,2015,531,ET,2.7343395684771705e-26
7,2015,540,ET,6.21330562276553e-26
7,2015,541,ET,2.97557376288979e-26
7,2015,550,ET,1.41497197350761e-25
7,2015,551,ET,2.7900579557015295e-26
7,2015,600,ET,1.21046989615756e-28
7,2015,610,ET,9.19570627545691e-28
7,2015,611,ET,4.22708275943255e-9
7,2015,612,ET,1.6511664923250798e-7
7,2015,620,ET,1.06133926213517e-7
7,2015,621,ET,9.871902506606411e-6
7,2015,630,ET,1.35462620007262e-9
7,2015,631,ET,9.55793540311966e-9
7,2015,632,ET,3.59341564765382e-7
7,2015,640,ET,3.7317376835623595e-8
7,2015,641,ET,3.9587868357401695e-8
7,2015,642,ET,4.71723670551266e-7
7,2015,660,ET,1.4867248241374699e-15
7,2015,670,ET,5.83141288472268e-8
7,2015,680,ET,3.93558764559215e-10
7,2015,690,ET,1.17274744765858e-7
7,2015,691,ET,9.75895634670811e-11
7,2015,695,ET,1.481816360554e-7
7,2015,700,ET,4.6260415535842903e-10
7,2015,720,ET,1.14089657257249e-10
7,2015,730,ET,2.45815697906624e-8
7,2015,731,ET,8.68036128392249e-9
7,2015,750,ET,1.16256467591868e-9
7,2015,810,ET,3.8565045289416997e-10
7,2015,811,ET,2.69661876161025e-7
7,2015,812,ET,5.0306300745541096e-9
7,2015,850,ET,1.66419800125026e-10
7,2015,852,ET,0
7,2015,853,ET,4.06690395224914e-9
7,2015,854,ET,1.19888368664573e-17
7,2015,857,ET,1.29569104948723e-7
7,2015,858,ET,2.0193711684842398e-9
7,2015,865,ET,0
