EmissionID,Year,TechID,ETypeID,Value
8,2015,70,ED,6.664012849330903e-6
8,2015,80,ED,3.299670223146673e-6
8,2015,81,ED,3.2585063530132143e-7
8,2015,90,ED,5.34408847242594e-6
8,2015,92,ED,4.696102777757e-13
8,2015,100,ED,5.354273431003094e-6
8,2015,110,ED,5.354273431003094e-6
8,2015,120,ED,5.354274008423087e-7
8,2015,130,ED,2.874361068010328e-6
8,2015,140,ED,3.136587794870134e-6
8,2015,150,ED,2.3955882117152178e-6
8,2015,160,ED,2.4062859900295754e-6
8,2015,161,ED,6.550041547370719e-12
8,2015,162,ED,4.45281037286805e-12
8,2015,170,ED,2.4062859900295754e-6
8,2015,171,ED,3.322938424535092e-7
8,2015,181,ED,2.406286178156729e-7
8,2015,190,ED,3.6300726933404847e-7
8,2015,191,ED,1.4901602241934602e-11
8,2015,192,ED,8.79320427316088e-12
8,2015,200,ED,4.371876984834665e-6
8,2015,210,ED,3.345620143227277e-7
8,2015,220,ED,3.3562698634341396e-7
8,2015,230,ED,8.504072891082613e-8
8,2015,240,ED,2.288720512297003e-8
8,2015,245,ED,5.754083571955564e-7
8,2015,250,ED,5.250483170151712e-6
8,2015,251,ED,3.144557498395444e-6
8,2015,260,ED,2.272588479518889e-5
8,2015,265,ED,3.597684556245808e-5
8,2015,266,ED,4.511440180242059e-6
8,2015,270,ED,1.8189498297870182e-6
8,2015,280,ED,1.8189498297870182e-6
8,2015,290,ED,1.8198267258703731e-6
8,2015,295,ED,4.3619904946535884e-7
8,2015,300,ED,1.819826674181966e-7
8,2015,305,ED,4.361990321194759e-8
8,2015,310,ED,2.7869002185761888e-6
8,2015,320,ED,9.62353270733729e-9
8,2015,321,ED,6.165318438434039e-9
8,2015,330,ED,1.6849062889814398e-6
8,2015,340,ED,1.6849062889814398e-6
8,2015,350,ED,1.696202233433726e-6
8,2015,360,ED,1.6962022730149331e-7
8,2015,363,ED,7.541905893012884e-7
8,2015,366,ED,1.2254320783540601e-7
8,2015,400,ED,3.4407986022415547e-9
8,2015,401,ED,3.341705752973211e-9
8,2015,461,ED,4.130124452058226e-8
8,2015,462,ED,3.960052959155291e-8
8,2015,471,ED,1.996491189402152e-10
8,2015,472,ED,4.3189027019252474e-10
8,2015,611,ED,1.6878868791536692e-11
8,2015,612,ED,1.925111200762333e-11
8,2015,620,ED,8.4595591033576e-9
8,2015,621,ED,1.067496313771699e-8
8,2015,630,ED,1.4468624114990201e-5
8,2015,631,ED,1.224953322775946e-12
8,2015,632,ED,1.268981790758516e-12
8,2015,670,ED,2.47052956183325e-10
8,2015,690,ED,6.42437116766814e-10
8,2015,700,ED,2.4175637066364303e-6
8,2015,720,ED,1.44329459667206e-5
8,2015,810,ED,1.40354160070419e-5
8,2015,865,ED,1.9558991789381297e-10
8,2015,890,ED,0.0199900341796875
8,2015,970,ED,1.7174686431884798e-4
8,2015,980,ED,0.0010304812622070302
8,2015,991,ED,2.54906964302063e-6
8,2015,1040,ED,0.0011449791870117199
8,2015,1050,ED,3.5327365636825595e-5
8,2015,1051,ED,3.4567635178566e-5
8,2015,1060,ED,3.79864146709442e-5
8,2015,1061,ED,3.72266843318939e-5
8,2015,1131,ED,1.2253652095794701e-5
8,2015,1132,ED,3.0953784942626996e-4
8,2015,1142,ED,8.63561487197876e-6
8,2015,1152,ED,2.90618336200714e-5
8,2015,1153,ED,2.7847245311737103e-4
8,2015,1158,ED,9.08755445480347e-6
8,2015,1159,ED,1.1778257727623e-5
8,2015,1163,ED,3.79864146709442e-5
8,2015,1166,ED,3.79864146709442e-5
8,2015,1167,ED,2.70875769667327e-7
8,2015,1168,ED,3.79864146709442e-5
8,2015,1180,ED,6.4598216267768305e-9
8,2015,1200,ED,1.6300974619388612e-4
8,2015,1220,ED,2.446241137385368e-5
8,2015,1221,ED,1.712368702888492e-5
8,2015,1222,ED,3.0364122372120577e-6
8,2015,1251,ED,9.181658141314979e-7
8,2015,1252,ED,1.655190862948073e-7
8,2015,1261,ED,1.02018422447145e-6
8,2015,1262,ED,1.839100862853227e-7
8,2015,1301,ED,2.578394860029223e-7
8,2015,1302,ED,4.6481099678203504e-8
8,2015,1320,ED,1.6275263443589222e-5
8,2015,1340,ED,1.9481117520481363e-6
8,2015,1390,ED,1.8298634402453859e-6
