EmissionID,Year,TechID,ETypeID,Value
2,2015,10,ED,0.27677870361328133
2,2015,40,ED,0.018388820617675782
2,2015,70,ED,0.003068501586914061
2,2015,80,ED,9.324782676696783e-4
2,2015,81,ED,9.129246830940248e-6
2,2015,90,ED,0.0010234183464050291
2,2015,92,ED,1.398896108639744e-11
2,2015,100,ED,4.1437831211090073e-4
2,2015,110,ED,3.4740806293487536e-4
2,2015,120,ED,1.5104698848724372e-4
2,2015,130,ED,0.001050254192352295
2,2015,140,ED,7.40431713104248e-4
2,2015,150,ED,4.3407551193237325e-4
2,2015,160,ED,1.555587210655212e-4
2,2015,161,ED,1.685889419604793e-10
2,2015,162,ED,1.1451549198682189e-10
2,2015,170,ED,1.304048132896424e-4
2,2015,171,ED,7.775813013315193e-6
2,2015,181,ED,5.6697743058204684e-5
2,2015,190,ED,1.331506986618041e-4
2,2015,191,ED,2.557794796302912e-10
2,2015,192,ED,1.507901415607192e-10
2,2015,200,ED,7.003143920898443e-4
2,2015,210,ED,4.472390174865718e-5
2,2015,220,ED,1.473936241865158e-5
2,2015,230,ED,1.2349202454090112e-5
2,2015,240,ED,5.369218245148659e-6
2,2015,245,ED,9.14187610149384e-6
2,2015,250,ED,2.906552560627462e-6
2,2015,251,ED,1.5410890161991112e-5
2,2015,260,ED,1.1231755399703969e-4
2,2015,265,ED,1.778819947242734e-4
2,2015,266,ED,2.210972738265988e-5
2,2015,270,ED,2.7839550152421027e-6
2,2015,280,ED,2.227164190262551e-6
2,2015,290,ED,1.1494848206639298e-6
2,2015,295,ED,2.755230478942399e-7
2,2015,300,ED,8.980350159108641e-7
2,2015,305,ED,2.152523798868064e-7
2,2015,310,ED,2.406367234885692e-6
2,2015,320,ED,2.28247728198767e-6
2,2015,321,ED,1.456069061532617e-7
2,2015,330,ED,2.3455154038965656e-6
2,2015,340,ED,1.876412332057955e-6
2,2015,350,ED,9.958644397556785e-7
2,2015,360,ED,7.780190967023375e-7
2,2015,363,ED,3.4632911831140532e-6
2,2015,366,ED,5.582218933850533e-7
2,2015,400,ED,5.534720662981269e-7
2,2015,401,ED,5.358340288512404e-8
2,2015,461,ED,2.050586370751267e-7
2,2015,462,ED,1.95871866308153e-7
2,2015,471,ED,9.211247052007821e-10
2,2015,472,ED,1.9856096841977e-9
2,2015,611,ED,7.85269676271128e-11
2,2015,612,ED,8.95321481948486e-11
2,2015,620,ED,2.40118222683668e-6
2,2015,621,ED,3.018462164327503e-7
2,2015,630,ED,4.52379614114761e-6
2,2015,631,ED,5.71909401969606e-12
2,2015,632,ED,5.90172044212522e-12
2,2015,640,ED,1.31941032409668e-5
2,2015,670,ED,8.179020500183109e-5
2,2015,690,ED,6.58704257011414e-6
2,2015,700,ED,2.30154819488525e-5
2,2015,720,ED,2.95823919773102e-6
2,2015,810,ED,5.84326243400574e-6
2,2015,811,ED,2.77433161954832e-12
2,2015,850,ED,1.51910672187805e-5
2,2015,852,ED,9.19903469085693e-6
2,2015,857,ED,6.98961594025604e-10
2,2015,865,ED,2.13050778256729e-10
2,2015,870,ED,0.00135030697631836
2,2015,890,ED,0.00484685815429688
2,2015,970,ED,0.0010716503143310499
2,2015,980,ED,8.57320266723633e-4
2,2015,991,ED,6.47700399160385e-7
2,2015,1050,ED,3.4369296073913605e-5
2,2015,1061,ED,3.62226295471191e-5
2,2015,1110,ED,4.3072228436358296e-9
2,2015,1131,ED,3.37096571922302e-6
2,2015,1132,ED,2.28679824829102e-4
2,2015,1142,ED,2.2031497955322302e-6
2,2015,1152,ED,1.35628314971924e-4
2,2015,1153,ED,2.40961013793945e-4
2,2015,1158,ED,1.22128170013428e-4
2,2015,1159,ED,9.56584148406982e-5
2,2015,1167,ED,2.67866529524326e-7
2,2015,1168,ED,3.69562301635742e-5
2,2015,1180,ED,6.3417884521186405e-9
2,2015,1220,ED,8.13654166460037e-5
2,2015,1221,ED,1.925018582344054e-4
2,2015,1222,ED,1.836278808116912e-5
2,2015,1251,ED,3.15574668347836e-6
2,2015,1252,ED,5.688910223543646e-7
2,2015,1261,ED,3.3932759687304446e-6
2,2015,1262,ED,6.11710772849619e-7
2,2015,1301,ED,2.1126581281423518e-6
2,2015,1302,ED,3.80851955153049e-7
2,2015,1320,ED,4.611961016654967e-4
2,2015,1410,ED,3.3601319122314433e-4
2,2015,1450,ED,5.158302345275879e-4
2,2015,1451,ED,1.450147051811218e-4
2,2015,1452,ED,7.404297046661382e-4
2,2015,1453,ED,2.325660806894302e-5
2,2015,1461,ED,3.167423330247404e-6
2,2015,1464,ED,1.442790976166725e-5
2,2015,1471,ED,6.818909130096438e-4
2,2015,1472,ED,9.81855973601342e-6
2,2015,1480,ED,5.709959827363493e-7
2,2015,1510,ED,2.1555127203464463e-5
2,2015,1511,ED,3.885774135589603e-6
2,2015,1520,ED,1.7484920120239262e-4
2,2015,1530,ED,2.7070003795623805e-4
2,2015,1540,ED,2.606442533433438e-6
2,2015,1541,ED,1.849042969942089e-5
2,2015,1542,ED,8.283642567694191e-7
2,2015,1552,ED,4.0006335824728014e-6
2,2015,1553,ED,8.907142281532283e-7
2,2015,1560,ED,1.628857970237732e-4
2,2015,1570,ED,1.518735728263855e-4
2,2015,1590,ED,8.349483585357666e-5
2,2015,1592,ED,4.0006335824728014e-6
2,2015,1610,ED,6.523034167289733e-5
2,2015,1612,ED,5.615832781791689e-5
2,2015,1615,ED,2.4516522765159578e-5
2,2015,1640,ED,9.791677780151362e-4
2,2015,1670,ED,5.167831778526302e-7
2,2015,1675,ED,3.314351778030404e-4
2,2015,1680,ED,1.645308452844621e-5
2,2015,1682,ED,4.037368483841415e-7
2,2015,1690,ED,1.0039356589317322e-4
2,2015,1721,ED,1.530136847496032e-5
2,2015,1722,ED,3.472260937094687e-6
2,2015,1732,ED,1.645308452844621e-5
2,2015,1733,ED,3.733614027500153e-6
2,2015,2070,ED,1.24621719360352e-4
2,2015,2080,ED,1.06791946411133e-4
2,2015,2120,ED,2.29938400268555e-4
2,2015,2130,ED,2.47928726196289e-4
2,2015,2150,ED,3.77351379394531e-5
2,2015,2170,ED,3.52056198120117e-5
2,2015,2190,ED,4.2625720977783205e-5
2,2015,2240,ED,6.653608703613279e-5
2,2015,2300,ED,1.1974683761596699e-5
2,2015,3010,ED,0.00221026025390625
2,2015,3020,ED,6.71286926269531e-4
2,2015,3030,ED,0.00333713330078125
2,2015,3040,ED,0.00102869921875
2,2015,4010,ED,8.803225994110109e-6
2,2015,4040,ED,5.526562452316281e-6
2,2015,4050,ED,1.801927947998047e-4
2,2015,4060,ED,4.64280080795288e-6
2,2015,4070,ED,9.600687026977541e-5
2,2015,4090,ED,1.444065049290657e-7
2,2015,4100,ED,8.50534772872925e-6
2,2015,4120,ED,1.3173631286621132e-4
2,2015,4130,ED,9.61565246582031e-4
2,2015,4140,ED,1.1401516246795689e-4
2,2015,4150,ED,4.624310607910155e-4
2,2015,4170,ED,3.938099265098576e-6
2,2015,4190,ED,2.793014144897462e-5
2,2015,4200,ED,6.560741567611692e-5
2,2015,4210,ED,4.3164273071289084e-4
2,2015,4220,ED,2.141237831115725e-4
2,2015,4230,ED,5.6279029369354294e-5
2,2015,4250,ED,1.240028655529024e-5
2,2015,4270,ED,1.898211792111397e-6
