Year,TechID,JSTypeID,Value
2015,10,1,592439.668253064
2015,10,2,432345.230365172
2015,10,3,82216.2182885222
2015,20,1,13.3151525361086
2015,20,2,9.7170111956757
2015,20,3,1.84781934198242
2015,25,1,4649072.41985202
2015,25,2,3392757.84790516
2015,25,3,645178.195554763
2015,30,1,862090766.429901
2015,30,2,629128754.138947
2015,30,3,119637228.548527
2015,40,1,1540958166.12244
2015,40,2,1124546408.65326
2015,40,3,213847517.967224
2015,50,1,0.235301056417114
2015,50,2,0.171715863750421
2015,70,1,4493815.35872817
2015,70,2,4625575.61695576
2015,70,3,2047342.24826097
2015,80,1,11168576240.5396
2015,80,2,11496042251.5869
2015,80,3,5088303565.979
2015,81,1,1814881324.76807
2015,81,2,1868094205.85632
2015,81,3,826843738.555908
2015,90,1,2073812.76413798
2015,90,2,2134617.65088141
2015,90,3,944810.570217669
2015,91,1,41858.475015033
2015,91,2,43085.7799074147
2015,91,3,19070.3485714039
2015,92,1,30888520.181179
2015,92,2,31794182.9562187
2015,92,3,14072534.6282125
2015,100,1,628313720.226288
2015,100,2,646736085.414886
2015,100,3,286254137.75444
2015,110,1,4503156185.15015
2015,110,2,4635190486.90796
2015,110,3,2051597833.63342
2015,120,1,5981146335.60181
2015,120,2,6156515598.29712
2015,120,3,2724956989.28833
2015,130,1,6755294.27826405
2015,130,2,6953361.44417524
2015,130,3,3077651.83970332
2015,140,1,20321971893.3105
2015,140,2,20917818069.458
2015,140,3,9258508682.25098
2015,150,1,3117442.82953441
2015,150,2,3208847.2507894
2015,150,3,1420279.1498974
2015,160,1,775315582.752228
2015,160,2,798048079.013824
2015,160,3,353226870.298386
2015,161,1,171422988.176346
2015,161,2,176449164.748192
2015,161,3,78098781.4068794
2015,162,1,166666358.709335
2015,162,2,171553060.412407
2015,162,3,75931705.5344582
2015,170,1,8638201713.56201
2015,170,2,8891476631.16455
2015,170,3,3935487747.19238
2015,171,1,2673009157.18079
2015,171,2,2751382827.75879
2015,171,3,1217799186.70654
2015,181,1,11058635711.6699
2015,181,2,11382878303.5278
2015,181,3,5038216114.04419
2015,190,1,902019.790373743
2015,190,2,928467.31422469
2015,190,3,410952.168749645
2015,191,1,70738092.0648575
2015,191,2,72812154.8891068
2015,191,3,32227642.8341866
2015,192,1,53305104.3748856
2015,192,2,54868027.5678635
2015,192,3,24285331.3684464
2015,200,1,10145685195.9229
2015,200,2,10443160057.0679
2015,200,3,4622283935.54688
2015,210,1,416265.305830166
2015,210,2,428470.346378163
2015,210,3,189646.772923879
2015,220,1,125421240.925789
2015,220,2,129098638.892174
2015,220,3,57140801.101923
2015,230,1,2128088951.11084
2015,230,2,2190485239.02893
2015,230,3,969538390.636444
2015,240,1,3718332052.23084
2015,240,2,3827354907.9895
2015,240,3,1694038987.15973
2015,245,1,1850071549.41559
2015,245,2,1904316306.1142
2015,245,3,842876136.302948
2015,250,1,1051268.88956875
2015,250,2,1082092.52357483
2015,250,3,478948.757518083
2015,251,1,2895906448.36426
2015,251,2,2980815410.61401
2015,251,3,1319349169.73114
2015,260,1,13854212760.9253
2015,260,2,14260422706.604
2015,260,3,6311855792.99927
2015,261,1,4308651.66708827
2015,261,2,4434982.78036714
2015,261,3,1962983.28228295
2015,265,1,15368900299.0723
2015,265,2,15819521903.9917
2015,265,3,7001934051.51367
2015,266,1,3277243614.19678
2015,266,2,3373333454.13208
2015,266,3,1493083000.18311
2015,270,1,485141.06310904
2015,270,2,499365.560244769
2015,270,3,221025.94084572
2015,276,1,29093218.9673185
2015,276,2,29946241.5277958
2015,276,3,13254610.8216047
2015,280,1,238910540.938377
2015,280,2,245915487.408638
2015,280,3,108845517.039299
2015,290,1,2193761587.14294
2015,290,2,2258083343.50586
2015,290,3,999458253.383636
2015,291,1,11048584.2451453
2015,291,2,11372532.6955318
2015,291,3,5033636.46566868
2015,295,1,2924468278.88489
2015,295,2,3010214567.18445
2015,295,3,1332361578.94135
2015,300,1,6201130867.00439
2015,300,2,6382949829.10156
2015,300,3,2825179815.29236
2015,302,1,7461831.43928647
2015,302,2,7680614.47888613
2015,302,3,3399543.69701445
2015,305,1,6380941390.99121
2015,305,2,6568032741.54663
2015,305,3,2907099962.2345
2015,310,1,172536.063473672
2015,310,2,177594.876731746
2015,310,3,78605.8881203644
2015,320,1,977850437.164307
2015,320,2,1006521344.18488
2015,320,3,445499926.805496
2015,321,1,944048106.67038
2015,321,2,971727907.657623
2015,321,3,430099904.537201
2015,330,1,79622.2011558712
2015,330,2,81956.7503640428
2015,330,3,36275.1670763828
2015,340,1,80391839.1466141
2015,340,2,82748956.9783211
2015,340,3,36625806.2422276
2015,350,1,961610138.41629
2015,350,2,989804863.929749
2015,350,3,438100993.63327
2015,351,1,618.833098542382
2015,351,2,636.977517842752
2015,351,3,281.934859458488
2015,360,1,2957312107.08618
2015,360,2,3044021606.44531
2015,360,3,1347325086.59363
2015,361,1,1921713.23578805
2015,361,2,1978058.60079825
2015,361,3,875515.397638083
2015,362,1,14979.5887409709
2015,362,2,15418.7964653829
2015,362,3,6824.56720824121
2015,363,1,9842700958.25195
2015,363,2,10131291389.4653
2015,363,3,4484246730.80444
2015,364,1,26995319.8730946
2015,364,2,27786832.3028088
2015,364,3,12298827.059567
2015,366,1,2728668689.72778
2015,366,2,2808674097.06116
2015,366,3,1243157148.36121
2015,385,1,0.270657302126054
2015,385,2,0.278593037528196
2015,385,3,0.123309043531528
2015,386,1,110612.949356437
2015,386,2,113856.156531256
2015,386,3,50394.2756040487
2015,400,1,200343981.385231
2015,400,2,206218138.337135
2015,400,3,91274932.0268631
2015,401,1,268510967.493057
2015,401,2,276383787.39357
2015,401,3,122331202.030182
2015,410,1,3523881.31432235
2015,410,2,3627202.47358084
2015,410,3,1605448.89513403
2015,411,1,1534592.70950407
2015,411,2,1579587.46422082
2015,411,3,699146.767146885
2015,430,1,2934.85209112987
2015,430,2,3020.90279546974
2015,430,3,1337.09238525626
2015,431,1,13290787.1156931
2015,431,2,13680476.6952991
2015,431,3,6055164.15089369
2015,442,1,11790856.719017
2015,442,2,12136569.2466497
2015,442,3,5371809.47139859
2015,460,1,1582880.73725998
2015,460,2,1629291.21870548
2015,460,3,721146.35258913
2015,461,1,365282565.355301
2015,461,2,375992774.963379
2015,461,3,166419476.270676
2015,462,1,448094278.57399
2015,462,2,461232542.991638
2015,462,3,204147756.099701
2015,470,1,5720.84627492586
2015,470,2,5888.58301853179
2015,470,3,2606.36647908541
2015,471,1,117055900.394917
2015,471,2,120488017.79747
2015,471,3,53329624.23563
2015,472,1,221614599.227905
2015,472,2,228112414.479256
2015,472,3,100965633.98838
2015,515,1,46233654.0222168
2015,515,2,47589238.7330532
2015,515,3,21063640.7136917
2015,611,1,5776032.80544281
2015,611,2,5945388.22770119
2015,611,3,2631509.21091437
2015,612,1,10073423.3856201
2015,612,2,10368779.3016434
2015,612,3,4589361.60430312
2015,620,1,235571935.772896
2015,620,2,242478981.614113
2015,620,3,107324473.559856
2015,621,1,400980800.390244
2015,621,2,412737667.560577
2015,621,3,182683274.149895
2015,630,2,12525097.4670053
2015,631,1,10611329.2276859
2015,631,2,10922457.0915103
2015,631,3,4834427.03261971
2015,632,1,18590051.6808033
2015,632,2,19135117.5308228
2015,632,3,8469461.46339178
2015,640,2,432928562.164307
2015,641,1,11911617.5919771
2015,641,2,12260870.0767159
2015,641,3,5426826.88683271
2015,642,1,22875634.9533796
2015,642,2,23546356.7078114
2015,642,3,10421935.4689121
2015,660,2,18.3297395039972
2015,670,2,814374208.450317
2015,680,1,88604.5381776057
2015,690,2,12365555.3907156
2015,691,2,68.3049847793882
2015,695,2,574671.546928585
2015,700,2,4280473.5712707
2015,720,2,1265074.59208369
2015,730,1,5463138.2226944
2015,731,1,377556.309103966
2015,750,2,3960.53656004369
2015,810,2,4641177.598387
2015,811,2,20217.1631826786
2015,812,2,241.974589698657
2015,850,2,2051200.48485696
2015,852,2,68842.0041115023
2015,853,2,40048.1039832812
2015,857,2,95608.5641519167
2015,858,2,1101.13444407034
2015,865,2,1254082.77381212
2015,866,2,36529.7019015998
2015,870,1,35153858.3636284
2015,890,1,999823331.832886
2015,970,1,16706697.6428032
2015,980,1,325994670.391083
2015,981,1,632201.903499663
2015,982,1,44665.9214503597
2015,991,1,458607.246400788
2015,1040,1,547367036.342621
2015,1041,1,266677.438048646
2015,1110,1,11.76963237981
2015,1121,1,19393203.780055
2015,1130,1,534278094.768524
2015,1131,1,472284.096758813
2015,1132,1,112464018.16606501
2015,1134,1,0.782302000956747
2015,1142,1,576868.420466781
2015,1143,1,67425.5934427492
2015,1150,3,23423.1411013752
2015,1151,3,864656.874909997
2015,1152,3,5549521.18545771
2015,1153,3,163642928.004265
2015,1155,3,41184.7358918749
2015,1158,3,3287382.19104707
2015,1159,3,50983112.3054028
2015,1163,3,86179986.5961075
2015,1164,3,278958.061244339
2015,1166,3,99393121.8981743
2015,1167,3,154524.619574659
2015,1168,3,619.938475665549
2015,1170,3,0.475508521446955
2015,1171,3,3430993.52903664
2015,1180,3,7689.38480177894
2015,1181,3,5587.23286303575
2015,1200,1,627105.88099435
2015,1200,2,658134.464174509
2015,1200,3,312522.373860702
2015,1220,1,5692088603.97339
2015,1220,2,5973727226.25732
2015,1220,3,2836690187.45422
2015,1221,1,18342366.4420843
2015,1221,2,19249929.1151762
2015,1221,3,9141040.96591473
2015,1222,1,96481196.5823174
2015,1222,2,101254984.736443
2015,1222,3,48082046.2107658
2015,1230,1,92.527088213501
2015,1230,2,97.1052358522684
2015,1230,3,46.1114915140115
2015,1240,1,3912250.51134825
