EmissionID,Year,TechID,Value
1,2027,534,4.24215485665601e-22
1,2027,540,1.8041448229218503e-21
1,2027,541,7.5174796469663e-20
1,2015,10,1.9738744601381002e-4
1,2015,20,8.156549791571021e-10
1,2015,25,3.56374803892016e-4
1,2015,30,0.24032934346633703
1,2015,40,0.37031217261942695
1,2015,50,2.60776101618339e-11
1,2015,70,0.0027317415375962702
1,2015,80,5.68807905334893
1,2015,81,2.13566242779127
1,2015,90,0.00116198518476396
1,2015,91,8.58713932453447e-6
1,2015,92,0.0343980594852227
1,2015,100,0.359221626304845
1,2015,110,2.55498196486739
1,2015,120,3.2266387638786003
1,2015,130,0.00473731193286067
1,2015,140,12.015274015651901
1,2015,150,0.00207378154633226
1,2015,160,0.523377056655169
1,2015,161,0.044601845958127696
1,2015,162,0.212168003922473
1,2015,170,5.78502344079807
1,2015,171,3.5695538335218604
1,2015,181,6.9201999421383995
1,2015,190,7.06245979311063e-4
1,2015,191,0.025292973094532403
1,2015,192,0.0731532196960201
1,2015,200,7.42294713916492
1,2015,210,3.4189245822788e-4
1,2015,220,0.104753692458092
1,2015,230,1.7633117265228402
1,2015,240,2.87927293362424
1,2015,245,2.72191409579734
1,2015,250,5.237591265883969e-4
1,2015,251,2.67648964910629
1,2015,260,6.26267017077973
1,2015,261,5.8557684514038e-4
1,2015,265,6.12041074135938
1,2015,266,3.24485778097203
1,2015,270,2.50073889343612e-4
1,2015,275,9.65804944714286e-23
1,2015,276,0.00352132560861307
1,2015,280,0.117543203087508
1,2015,290,1.12063478566201
1,2015,291,0.00129332593562299
1,2015,295,1.31915549460732
1,2015,300,2.9631662211181
1,2015,302,0.00298379727804751
1,2015,305,2.68933343903025
1,2015,310,1.0820053001365e-4
1,2015,320,0.370584156244704
1,2015,321,1.3416301404
1,2015,330,5.19503750749737e-5
1,2015,340,0.0495804329878844
1,2015,350,0.631999360546852
1,2015,351,1.20896675721269e-7
1,2015,360,1.81840448403766
1,2015,361,3.20151211849205e-4
1,2015,362,7.4099004314669705e-6
1,2015,363,5.72438408111946
1,2015,364,0.0221948123369627
1,2015,366,3.0920967596376903
1,2015,385,1.38443929818682e-11
1,2015,386,5.93546072427353e-5
1,2015,400,0.0939261507363318
1,2015,401,0.406340924954128
1,2015,410,0.00161311229723514
1,2015,411,6.647361373330569e-4
1,2015,420,4.6556632031259596e-27
1,2015,430,1.58411173982376e-6
1,2015,431,0.00683568253723388
1,2015,432,4.90967978473178e-20
1,2015,433,9.36568232081123e-21
1,2015,441,5.10859268069676e-20
1,2015,442,0.00675442269383425
1,2015,443,9.78483937939714e-20
1,2015,444,2.3304183434926202e-20
1,2015,460,4.91156476443928e-4
1,2015,461,0.107642263780954
1,2015,462,0.43015553520662697
1,2015,470,2.2775184715062504e-6
1,2015,471,0.0442428094648963
1,2015,472,0.256724540686314
1,2015,480,2.6958242845251203e-23
1,2015,510,8.99914352081331e-23
1,2015,515,0.010543399754189801
1,2015,520,1.26714104898815e-20
1,2015,521,3.70597293597004e-21
1,2015,530,7.02915375430344e-21
1,2015,531,3.18763612367594e-21
1,2015,540,7.24338477939462e-21
1,2015,541,3.46883624865491e-21
1,2015,550,1.6495545331975898e-20
1,2015,551,3.25258464946503e-21
1,2015,600,1.4111488721265398e-23
1,2015,610,1.0720225740606799e-22
1,2015,611,0.00120574031998124
1,2015,612,0.00863307043511779
1,2015,620,0.07476368360575489
1,2015,621,0.501942352990977
1,2015,630,0.0133413890657297
1,2015,631,0.00234196508620392
1,2015,632,0.0183231504244218
1,2015,640,0.210909745047934
1,2015,641,0.00316186042488305
1,2015,642,0.023825185774963103
1,2015,660,1.61133961893773e-8
1,2015,670,0.368770163199646
1,2015,680,3.21462951687085e-5
1,2015,690,0.0113018712839218
1,2015,691,1.6598323362540902e-8
1,2015,695,8.459958023523711e-4
1,2015,700,0.00454809094799576
1,2015,720,0.0013428569667590501
1,2015,730,0.00195561593075422
1,2015,731,3.89726809258392e-4
1,2015,750,3.12822267060579e-6
1,2015,810,0.004451709105201899
1,2015,811,4.81895273359939e-6
1,2015,812,1.9801353450829602e-7
1,2015,850,0.00187138845995143
1,2015,852,3.77963248273851e-5
1,2015,853,1.43585179330596e-5
1,2015,854,1.0876580802866e-17
1,2015,857,3.5321007423207905e-5
1,2015,858,1.0410240167571102e-6
1,2015,865,6.748613291254299e-4
1,2015,866,1.9075369061786902e-5
1,2015,870,0.0584401534423738
1,2015,890,1.24096187008472
1,2015,970,0.0275171422058169
1,2015,980,0.430511063303779
1,2015,981,2.1946496610955298e-4
1,2015,982,1.48852764862715e-5
1,2015,991,4.8586312864286205e-4
1,2015,1040,0.722602410886046
1,2015,1041,1.03685012383997e-4
1,2015,1110,1.2817206779834501e-8
1,2015,1121,0.0368094464083589
1,2015,1130,0.671164456365507
1,2015,1131,1.73828059761428e-4
1,2015,1132,0.11139037864789199
1,2015,1134,1.417184597384e-11
1,2015,1142,5.600195342047e-4
